"","Species","GrowthForm_CTD","Abund_CTD","family_molecules","family_morphology","larval","MeanPCcover","Growth_rate","Colony_fecundity","Colony_area","Polyps_per_area","Polyp_fecundity","Eggs_per_area","Colony_maximum_diameter","Corallite_width_minimum","Corallite_width_maximum"
"436","Leptastrea pruinosa","encrusting","common","Fungiidae","Faviidae",NA,0.063,12.0253577979328,26701.9240420911,142.049360933888,21.341092,126.8942424,1960.2269,552.830733333334,2,3.6
"437","Leptastrea purpurea","encrusting","common","Fungiidae","Faviidae","spawner",0.088,1.8,8331.41788910634,143.006256375106,11.02947,796.012015314285,822.2882,100,1.8,10
"438","Leptastrea transversa","encrusting","common","Fungiidae","Faviidae",NA,0.108,4.60569186706972,11996.338980584,173.631629810757,2.18962,1290.12496088571,652.1359,156.8006,5.4,9.2
"439","Leptoria irregularis","encrusting","uncommon","Merulinidae","Faviidae",NA,0.01,4.57014359050055,11996.338980584,173.631629810757,4.98378833333333,772.853452657142,502.7328,150,3.5,6.3
"440","Leptoria phrygia","massive","common","Merulinidae","Faviidae","spawner",0.269,7.07727717281522,11993.5026775383,142.406730423672,10.93642,622.5442762,790.1381,151.0054,2.6,3.5
"441","Leptoseris amitoriensis",NA,NA,NA,NA,NA,NA,16.6668689534981,26625.8258767072,160.371578804665,35.9112788333334,35.1959756857143,1902.7728,441.980791666667,1.6,3.7
"442","Leptoseris cailleti",NA,NA,NA,NA,NA,NA,6.48253833083669,8362.04630655213,117.337682676288,13.9490216666667,709.816605314285,850.122,109.403741666667,2.5,3.5
"443","Leptoseris cucullata",NA,NA,NA,NA,NA,NA,4.44967451817376,11993.5026775383,133.55787754998,11.31123,709.816605314285,839.5551,156.343566666667,2.5,2.9
"444","Leptoseris explanata","laminar","common","Agariciidae","Agariciidae","spawner",0.023,12.5420416666667,14215.0863343368,166.703329694736,18.6797535,194.705444171429,1401.3932,204.083333333333,2.4,4
"445","Leptoseris foliosa",NA,NA,NA,NA,NA,NA,27.5986226668859,14444.0831082195,306.359213390191,51.4367711666667,13.8059741714286,2211.0925,112.916833333333,1.1,1.4
"446","Leptoseris gardineri","laminar","uncommon","Agariciidae","Agariciidae",NA,0.02,15.5932834650486,34594.7374801203,338.971655296921,42.2441638333334,48.3292588571429,2604.1977,866.666666666667,1.4,2.5
"447","Leptoseris hawaiiensis","encrusting","uncommon","Agariciidae","Agariciidae",NA,0.043,12.3883089767025,14032.7098152941,163.486953028385,20.4755068333333,120.461727714286,1571.7874,200.746566666667,1.6,3.2
"448","Leptoseris incrustans",NA,NA,NA,NA,NA,NA,18.9051572008444,12440.3617264163,176.227515518634,43.7239803333334,75.0208418857143,1867.7041,177.8159,1.3,4.4
"449","Leptoseris mycetoseroides","laminar","common","Agariciidae","Agariciidae",NA,0.03,7.82796693516696,9755.59016184047,138.302610513179,13.7140483333333,401.570517971428,1109.2936,133.333333333333,1.9,4.4
"450","Leptoseris papyracea",NA,NA,NA,NA,NA,NA,7.48736132910372,8380.19681832073,148.458886233423,12.7922116666667,402.738844428571,943.1623,111.839383333333,2.5,4.4
"451","Leptoseris scabra","encrusting","uncommon","Agariciidae","Agariciidae",NA,0.021,4.37805455691368,8380.19681832073,161.803068776274,5.960585,784.802062657143,510.1978,112.012483333333,3.8,6.3
"452","Leptoseris solida",NA,NA,NA,NA,NA,NA,6.47085062088602,12468.1291917565,132.29417754998,11.353355,709.816605314285,831.8201,175.118616666667,2.5,3.8
"453","Leptoseris striata",NA,NA,NA,NA,NA,NA,3.82333979755667,7436.38112716099,130.043853436144,13.554485,690.778075314285,969.340100000001,7.5,3.2,4
"454","Leptoseris tubulifera",NA,NA,NA,NA,NA,NA,12.6330125,14263.4170343805,177.89692830633,24.5020968333333,110.752647714286,1878.528,205.833333333333,2.2,2.5
"455","Leptoseris yabei","laminar","uncommon","Agariciidae","Agariciidae",NA,0.035,6.10959159420779,8362.04630655213,122.651913231379,14.2430216666667,623.0679162,947.9646,100,2.3,3.7
"456","Cycloseris mokai",NA,NA,NA,NA,NA,NA,4.29711920217379,7314.78856477922,144.751853161336,11.24226,841.835772657142,715.7819,8.66666666666667,3.5,7.5
"457","Lithophyllon undulatum","encrusting","uncommon","Fungiidae","Fungiidae",NA,0.027,3.85099546305582,7330.10277350211,110.236311686224,16.0645466666667,745.488053542857,867.3983,50,2.3,5.1
"458","Lobophyllia dentata",NA,NA,NA,NA,NA,NA,5.15034961068817,12483.4434004794,173.631629810757,3.4231,1824.77088,578.167,200,14,32.6
"459","Lobophyllia diminuta","massive","uncommon","Lobophyllidae","Mussidae",NA,0.02,5.9243469429864,11996.338980584,172.367929810757,2.36663,1824.77088,578.37,153.67295,18.289,42.5
"460","Lobophyllia flabelliformis",NA,NA,NA,NA,NA,NA,24.2435742424243,15712.3787433693,225.49975115726,30.6242983333333,1056.1099062,1348.9767,200,28.9,59.5
"461","Lobophyllia hataii","massive","common","Lobophyllidae","Mussidae",NA,0.1,2.53471862964043,8380.19681832073,161.803068776274,6.40899833333333,1707.51996,585.964,104,25,30
"462","Lobophyllia hemprichii","massive","common","Lobophyllidae","Mussidae","spawner",0.174,5.12230325496343,26936.3886716245,160.539252120225,3.49757333333333,1683.38906,649.254,500,16.5,26.8
"463","Lobophyllia pachysepta","massive","uncommon","Lobophyllidae","Mussidae","spawner",0.037,4.18158390088594,7626.81832617008,146.300518365847,8.82317833333332,1730.6036,707.679,50,14.1,32.6
"464","Lobophyllia robusta",NA,NA,NA,NA,NA,NA,3.61215815547502,8380.19681832073,159.653559529775,6.58172833333333,1707.51996,586.669,96.935,37.2219285714286,47.5
"465","Lobophyllia serrata",NA,NA,NA,NA,NA,NA,7.63412197522017,12483.4434004794,160.885028233423,4.754915,1483.51996,550.967,200,16.9,40.2
"466","Madracis asanoi",NA,NA,NA,NA,NA,NA,13.0851902777778,14079.6465297057,167.826337638376,24.5640668333333,108.814776828571,1927.3318,218.515641666667,2.1,2.5
"467","Madracis asperula",NA,NA,NA,NA,NA,NA,16.22,12248.8976269593,188.748697999645,31.0131706666667,34.5467065714286,1927.3318,180.20195,1.2,2.1
"468","Madracis decactis",NA,NA,NA,NA,NA,NA,4.55048452657028,7263.17333251912,133.027520371251,24.7613166666667,629.312147971428,1387.9168,9,1.9,2.2
"469","Madracis formosa",NA,NA,NA,NA,NA,NA,16.3894475855092,6846.33218394296,153.549298199768,55.0005436666667,86.4473816285715,1987.5268,10.23,1.3,1.6
"470","Madracis kirbyi","digitate","uncommon","Pocilloporidae","Astrocoeniidae",NA,0.03,8.25362855185141,9129.10975297887,157.313679201138,20.3097116666667,207.981341514286,1110.9513,125,1.9,2.6
"471","Madracis mirabilis",NA,NA,NA,NA,NA,NA,22,7238.74786066018,166.180876827175,61.6696806666667,85.1203818857144,1987.0568,14.66,1.2,1.5
"472","Madracis pharensis",NA,NA,NA,NA,NA,NA,25.4516963299233,18931.1789966934,335.322821622282,46.8727938333333,15.9345732857143,2211.0925,162.1283,1.5,2.1
"473","Madracis senaria",NA,NA,NA,NA,NA,NA,29.4438569699902,39860.6405503299,432.559039591878,67.3697791666667,19.9298124,2604.1977,302.5366,1.3,1.8
"474","Manicina areolata",NA,NA,NA,NA,NA,NA,4.06738868768828,7314.78856477922,144.751853161336,11.2661766666667,1218.77950088571,831.8679,7.675,8.8,15.1
"475","Meandrina braziliensis",NA,NA,NA,NA,NA,NA,3.36352376484516,8380.19681832073,161.803068776274,4.62254333333333,1290.12496088571,626.5689,107.33145,8.712,13.3
"476","Meandrina meandrites",NA,NA,NA,NA,NA,NA,1.15125,7314.78856477922,144.751853161336,10.7668133333333,1320.18217088571,823.683,16.3,12.8,13.5
"477","Merulina ampliata","laminar","common","Merulinidae","Merulinidae","spawner",0.138,1.8745,11996.338980584,173.631629810757,5.05718333333333,784.802062657143,536.4978,166.657416666667,3.8,6.2
"478","Merulina scabricula","laminar","common","Merulinidae","Merulinidae",NA,0.278,12.5039027777778,14032.7098152941,149.852971101292,20.6216318333333,120.662784171429,1613.0704,216.666666666667,1.8,3.5
"479","Merulina scheeri",NA,NA,NA,NA,NA,NA,4.39767064842135,7314.78856477922,145.833834867426,11.10999,877.775820885714,720.6819,30,4.2,8.2
"480","Micromussa amakusensis",NA,NA,NA,NA,NA,NA,9.69958958972237,12538.0007288317,181.092416738655,10.2476333333333,677.463511771428,753.1278,199.540233333333,5.7,11.5
"481","Micromussa diminuta",NA,NA,NA,NA,NA,NA,3.73863028226576,7436.38112716099,131.486495710931,13.438485,690.778075314285,951.0382,30,3.1,4
"482","Micromussa minuta",NA,NA,NA,NA,NA,NA,4.54459082600065,9196.03919396186,155.369061451556,5.65502333333333,772.853452657142,529.0047,126.006216666667,2.5,6.4
"483","Montigyra kenti",NA,NA,NA,NA,NA,NA,6.62006798850574,11996.338980584,173.27096924206,2.34195000000001,1971.39634,571.57,143.828933333333,16,32
"484","Montipora aequituberculata","laminar","common","Acroporidae","Acroporidae","spawner",0.173,30.1597593278692,21018.0814221284,420.833536453753,85.2789999999999,5.48786620000001,2211.0925,101.733333333333,0.7,0.9
"485","Montipora altasepta","branching_open","uncommon","Acroporidae","Acroporidae","spawner",1.36,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"486","Montipora angulata","branching_closed","rare","Acroporidae","Acroporidae",NA,0.165,26.4259690492511,15188.3120127664,307.240956931732,64.4359286666666,14.4169541714286,2205.4575,109.5466,1,1.3
"487","Montipora aspergillus",NA,NA,NA,NA,NA,NA,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"488","Montipora australiensis","columnar","rare","Acroporidae","Acroporidae",NA,0.257,34.7265603174603,28344.8068690002,487.048976669753,123.875512166667,8.13639151428571,2604.1977,103.7869,0.9,0.1
"489","Montipora cactus","encrusting_long_uprights","uncommon","Acroporidae","Acroporidae","spawner",1.81,34.9208470833334,30110.5552018158,490.394749384311,128.1018455,6.69193354285715,2604.1977,142.903333333333,0.7,1.2
"490","Montipora calcarea","digitate","uncommon","Acroporidae","Acroporidae",NA,0.03,30.1597593278692,21018.0814221284,420.833536453753,85.2789999999999,5.48786620000001,2211.0925,101.733333333333,0.7,0.9
"491","Montipora caliculata","massive","uncommon","Acroporidae","Acroporidae",NA,0.161,33.3057777777778,28805.5062736018,479.25465707416,124.528333333333,6.47557531428572,2604.1977,100.3869,0.7,1
"492","Montipora capitata","encrusting_long_uprights","uncommon","Acroporidae","Acroporidae","spawner",0.124,25.80875,29771.8154447801,490.975490045867,158.5,8.21307062857143,2604.1977,141.66,0.8,1
"493","Montipora capricornis",NA,NA,NA,NA,NA,NA,33.3220666666667,29808.2345116352,498.573353114398,128.035,6.67516177142858,2604.1977,103.7,0.6,1
"494","Montipora cebuensis",NA,NA,NA,NA,NA,NA,33.3679098214286,36397.6091391002,573.222061256907,129.260230333333,6.79448088571429,2604.1977,162.623333333333,0.4,0.8
"495","Montipora circumvallata",NA,NA,NA,NA,NA,NA,33.2115419047619,29808.2345116352,493.513132164598,126.417666666667,6.60673265714286,2604.1977,96.45,0.5,0.6
"496","Montipora cocosensis",NA,NA,NA,NA,NA,NA,27.5986226668859,14444.0831082195,306.359213390191,51.4367711666667,13.8059741714286,2211.0925,112.916833333333,1.1,1.4
"497","Montipora confusa","encrusting_long_uprights","uncommon","Acroporidae","Acroporidae",NA,0.204,33.8705038095238,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,100,0.6,0.7
"498","Montipora corbettensis","digitate","uncommon","Acroporidae","Acroporidae",NA,0.054,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"499","Montipora crassituberculata","laminar","uncommon","Acroporidae","Acroporidae","spawner",0.157,19.9975395926781,6766.97316906447,149.87124410996,60.108014,36.6509869428573,2022.9398,63.915125,1.2,1.5
"500","Montipora cryptus",NA,NA,NA,NA,NA,NA,29.5578882738095,30110.5552018158,490.394749384311,129.689230333333,6.62068354285715,2604.1977,132.4769,0.7,0.7
"501","Montipora danae","laminar","common","Acroporidae","Acroporidae","spawner",0.093,35.1725230808748,41009.6052952227,460.616077668369,97.9294035,10.3073732857143,2604.1977,346.283566666667,0.9,1.4
"502","Montipora delicatula","laminar","uncommon","Acroporidae","Acroporidae",NA,0.584,33.2115419047619,29808.2345116352,493.513132164598,126.417666666667,6.60673265714286,2604.1977,96.45,0.5,0.6
"503","Montipora digitata","branching_open","common","Acroporidae","Acroporidae","spawner",0.611,19.817,15797.6742208234,325.204038901608,83.3446151666665,6.64915391428572,2211.0925,127.366666666667,0.8,0.9
"504","Montipora dilatata",NA,NA,NA,NA,NA,NA,21.5630680381383,15793.4475493661,315.071554379984,73.9692218333333,77.8487253142858,2222.5705,30,0.7,1.2
"505","Montipora echinata",NA,NA,NA,NA,NA,NA,30.2424223214286,30110.5552018158,490.394749384311,129.689230333333,6.62068354285715,2604.1977,134.7269,0.7,0.8
"506","Montipora efflorescens","massive","uncommon","Acroporidae","Acroporidae","spawner",0.174,34.8586595833333,32675.0966540562,511.120256276137,127.002178833333,6.82309088571429,2604.1977,160.163333333333,0.6,1.2
"507","Montipora effusa",NA,NA,NA,NA,NA,NA,30.2424223214286,30110.5552018158,490.394749384311,129.689230333333,6.62068354285715,2604.1977,134.7269,0.7,0.8
"508","Montipora flabellata",NA,NA,NA,NA,NA,NA,37.3341619047619,33330.6681950386,555.847472769925,122.2307125,30.4802026571429,2604.1977,50,0.2,0.2
"509","Montipora florida","laminar","uncommon","Acroporidae","Acroporidae",NA,0.211,33.3679098214286,36397.6091391002,573.222061256907,129.260230333333,6.79448088571429,2604.1977,162.623333333333,0.4,0.8
"510","Montipora floweri","submassive","uncommon","Acroporidae","Acroporidae",NA,0.137,35.4878222619048,29808.2345116352,493.513132164598,127.835333333333,6.60673265714286,2604.1977,99.33,0.5,0.9
"511","Montipora foliosa","laminar","common","Acroporidae","Acroporidae","spawner",0.933,32.5,29808.2345116352,498.573353114398,128.235,6.67516177142858,2604.1977,102.266666666667,0.6,0.9
"512","Montipora foveolata","massive","uncommon","Acroporidae","Acroporidae","spawner",0.132,11.4937460523666,26756.4813704434,142.049360933888,23.346362,150.5233324,1965.6269,533.289516666667,2.1,2.9
"513","Montipora friabilis",NA,NA,NA,NA,NA,NA,37.6161652777778,28344.8068690002,485.875507567375,127.419563666667,8.13639151428571,2604.1977,107.833333333333,0.8,1
"514","Montipora gaimardi",NA,NA,NA,NA,NA,NA,33.3679098214286,36397.6091391002,573.222061256907,129.260230333333,6.79448088571429,2604.1977,162.623333333333,0.4,0.8
"515","Montipora grisea","massive","common","Acroporidae","Acroporidae","spawner",0.668,31.3301902976191,31577.1808689348,498.422410729114,125.8888455,8.28189062857143,2604.1977,164.173333333333,0.8,1.2
"516","Montipora hemispherica",NA,NA,NA,NA,NA,NA,36.9410554166667,33406.8545394517,512.680885819552,126.435178833333,6.79111088571429,2604.1977,200,0.5,0.9
"517","Montipora hirsuta","branching_open","common","Acroporidae","Acroporidae",NA,0.168,35.9092861904762,34087.7229536497,568.695861591291,127.603230333333,6.70665177142858,2604.1977,104.53,0.4,0.5
"518","Montipora hispida","encrusting_long_uprights","common","Acroporidae","Acroporidae","spawner",0.349,35.1725230808748,41009.6052952227,460.616077668369,97.9294035,10.3073732857143,2604.1977,346.283566666667,0.9,1.4
"519","Montipora hodgsoni","laminar","uncommon","Acroporidae","Acroporidae",NA,0.241,33.2115419047619,29808.2345116352,493.513132164598,126.417666666667,6.60673265714286,2604.1977,96.45,0.5,0.6
"520","Montipora hoffmeisteri","encrusting","common","Acroporidae","Acroporidae","spawner",0.151,32.1543008928572,31577.1808689348,498.422410729114,130.529230333333,8.28189062857143,2604.1977,168.79,0.8,1.1
"521","Montipora incrassata","encrusting","uncommon","Acroporidae","Acroporidae",NA,0.017,29.202689665729,24833.538300502,449.029272149291,99.9542676666667,9.92345151428571,2211.0925,214.6807,1,1.4
"522","Montipora informis","massive","common","Acroporidae","Acroporidae","spawner",0.45,26.4717254859335,19020.7682927945,318.839855150897,50.105143,17.2737732857143,2211.0925,151.2704,1.2,1.3
"523","Montipora kellyi",NA,NA,NA,NA,NA,NA,34.36083,29808.2345116352,492.53324328274,128.235,6.60673265714286,2604.1977,99.3,0.6,0.9
"524","Montipora lobulata",NA,NA,NA,NA,NA,NA,23.9271684987335,19155.306224465,331.210100770228,72.3239858333332,11.1552841714286,2211.0925,176.8369,0.9,1.3
"525","Montipora mactanensis",NA,NA,NA,NA,NA,NA,34.36083,29808.2345116352,492.53324328274,128.235,6.60673265714286,2604.1977,99.3,0.6,0.9
"526","Montipora malampaya","digitate","uncommon","Acroporidae","Acroporidae","spawner",1.488,33.8705038095238,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.7
"527","Montipora meandrina","encrusting","common","Acroporidae","Acroporidae",NA,0.025,32.2506292807193,29068.6152312216,459.060254059092,118.482867,78.1247935428572,2604.1977,20,0.7,0.9
"528","Montipora millepora","encrusting","common","Acroporidae","Acroporidae",NA,0.038,5.39910353634871,9196.03919396186,160.539368776274,2.80140833333334,1141.91402088571,552.7899,128.39065,4.5,8
"529","Montipora mollis",NA,NA,NA,NA,NA,NA,34.36083,29808.2345116352,492.53324328274,128.235,6.60673265714286,2604.1977,99.3,0.6,0.9
"530","Montipora monasteriata","laminar","common","Acroporidae","Acroporidae","spawner",0.783,32.7383679166667,31672.3684160228,497.841670067557,130.767563666667,6.69193354285715,2604.1977,144.823333333333,0.7,1.1
"531","Montipora niugini",NA,NA,NA,NA,NA,NA,19.477099042624,15846.7841537117,325.737394294005,81.1472003333332,76.6699859428573,2222.5705,30,0.6,0.7
"532","Montipora nodosa","massive","uncommon","Acroporidae","Acroporidae",NA,0.227,26.1448244969513,15188.3120127664,326.069249993717,65.8800588333333,10.6325059428572,2211.0925,113.9966,0.8,1.3
"533","Montipora orientalis",NA,NA,NA,NA,NA,NA,33.3057777777778,28805.5062736018,479.25465707416,124.528333333333,6.47557531428572,2604.1977,100.3869,0.7,1
"534","Montipora pachytuberculata",NA,NA,NA,NA,NA,NA,36.2954234126984,28344.8068690002,479.835397735717,124.440563666667,7.94842505714286,2604.1977,97.6835666666666,0.782999999999999,0.6
"535","Montipora palawanensis",NA,NA,NA,NA,NA,NA,34.5588427199793,33406.8545394517,511.700996937694,126.197512166667,6.79111088571429,2604.1977,200,0.6,0.7
"536","Montipora patula",NA,NA,NA,NA,NA,NA,36.3664198214286,33406.8545394517,512.680885819552,124.427512166667,6.79111088571429,2604.1977,200,0.5,0.7
"537","Montipora peltiformis","submassive","uncommon","Acroporidae","Acroporidae","spawner",0.334,30.1597593278692,21018.0814221284,420.833536453753,85.2789999999999,5.48786620000001,2211.0925,101.733333333333,0.7,0.9
"538","Montipora porites",NA,NA,NA,NA,NA,NA,37.9346194444445,28344.8068690002,479.835397735717,126.318897,7.94842505714286,2604.1977,100.803566666667,0.8,0.9
"539","Montipora samarensis","branching_open","uncommon","Acroporidae","Acroporidae","spawner",0.148,34.8272642857143,29808.2345116352,493.513132164598,125.827666666667,6.60673265714286,2604.1977,98.48,0.5,0.7
"540","Montipora saudii",NA,NA,NA,NA,NA,NA,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,100,0.6,0.8
"541","Montipora setosa",NA,NA,NA,NA,NA,NA,30.2424223214286,30110.5552018158,490.394749384311,129.689230333333,6.62068354285715,2604.1977,134.7269,0.7,0.8
"542","Montipora spongiosa",NA,NA,NA,NA,NA,NA,34.75749,29808.2345116352,492.53324328274,126.227333333333,6.60673265714286,2604.1977,99.7533333333333,0.6,0.8
"543","Montipora spongodes","encrusting","common","Acroporidae","Acroporidae",NA,0.243,31.0096827976191,31577.1808689348,499.595879831491,126.940794,8.28189062857143,2604.1977,162.066666666667,0.9,1.2
